-0.8480 4.1890 0.1220
-0.8470 4.2051 0.1638
-0.8460 4.2210 0.1966
-0.8450 4.2367 0.2132
-0.8440 4.2522 0.2088
-0.8430 4.2674 0.1820
-0.8420 4.2825 0.1366
-0.8410 4.2973 0.0814
-0.8400 4.3119 0.0304
-0.8390 4.3263 0.0014
-0.8380 4.3405 0.0146
-0.8370 4.3544 0.0898
-0.8360 4.3681 0.2436
-0.8350 4.3816 0.4872
-0.8340 4.3948 0.8237
-0.8330 4.4078 1.2469
-0.8320 4.4206 1.7405
-0.8310 4.4331 2.2789
-0.8300 4.4454 2.8296
-0.8290 4.4575 3.3549
-0.8280 4.4693 3.8168
-0.8270 4.4808 4.1797
-0.8260 4.4921 4.4149
-0.8250 4.5031 4.5031
-0.8240 4.5139 4.4370
-0.8230 4.5245 4.2218
-0.8220 4.5347 3.8746
-0.8210 4.5448 3.4229
-0.8200 4.5545 2.9015
-0.8190 4.5640 2.3488
-0.8180 4.5732 1.8030
-0.8170 4.5822 1.2984
-0.8160 4.5909 0.8623
-0.8150 4.5993 0.5128
-0.8140 4.6074 0.2579
-0.8130 4.6153 0.0957
-0.8120 4.6229 0.0158
-0.8110 4.6302 0.0015
-0.8100 4.6373 0.0325
-0.8090 4.6440 0.0877
-0.8080 4.6505 0.1481
-0.8070 4.6567 0.1984
-0.8060 4.6626 0.2288
-0.8050 4.6682 0.2350
-0.8040 4.6736 0.2178
-0.8030 4.6786 0.1824
-0.8020 4.6834 0.1366
-0.8010 4.6878 0.0888
-0.8000 4.6920 0.0470
-0.7990 4.6959 0.0170
-0.7980 4.6995 0.0018
-0.7970 4.7027 0.0017
-0.7960 4.7057 0.0140
-0.7950 4.7084 0.0343
-0.7940 4.7108 0.0572
-0.7930 4.7129 0.0775
-0.7920 4.7147 0.0910
-0.7910 4.7162 0.0953
-0.7900 4.7173 0.0899
-0.7890 4.7182 0.0763
-0.7880 4.7188 0.0575
-0.7870 4.7190 0.0371
-0.7860 4.7190 0.0189
-0.7850 4.7186 0.0060
-0.7840 4.7180 0.0002
-0.7830 4.7170 0.0020
-0.7820 4.7157 0.0103
-0.7810 4.7141 0.0228
-0.7800 4.7122 0.0367
-0.7790 4.7100 0.0489
-0.7780 4.7074 0.0570
-0.7770 4.7046 0.0594
-0.7760 4.7014 0.0558
-0.7750 4.6979 0.0470
-0.7740 4.6941 0.0349
-0.7730 4.6900 0.0219
-0.7720 4.6856 0.0104
-0.7710 4.6809 0.0027
-0.7700 4.6758 0.0000
-0.7690 4.6705 0.0026
-0.7680 4.6648 0.0097
-0.7670 4.6588 0.0198
-0.7660 4.6525 0.0306
-0.7650 4.6458 0.0400
-0.7640 4.6389 0.0460
-0.7630 4.6316 0.0474
-0.7620 4.6240 0.0440
-0.7610 4.6161 0.0366
-0.7600 4.6079 0.0265
-0.7590 4.5994 0.0160
-0.7580 4.5906 0.0070
-0.7570 4.5814 0.0013
-0.7560 4.5719 0.0001
-0.7550 4.5622 0.0036
-0.7540 4.5521 0.0110
-0.7530 4.5417 0.0208
-0.7520 4.5309 0.0311
-0.7510 4.5199 0.0398
-0.7500 4.5086 0.0451
-0.7490 4.4969 0.0459
-0.7480 4.4849 0.0421
-0.7470 4.4727 0.0343
-0.7460 4.4601 0.0243
-0.7450 4.4472 0.0139
-0.7440 4.4340 0.0054
-0.7430 4.4205 0.0006
-0.7420 4.4067 0.0006
-0.7410 4.3926 0.0056
-0.7400 4.3782 0.0147
-0.7390 4.3635 0.0263
-0.7380 4.3485 0.0381
-0.7370 4.3332 0.0478
-0.7360 4.3176 0.0535
-0.7350 4.3017 0.0539
-0.7340 4.2855 0.0488
-0.7330 4.2690 0.0392
-0.7320 4.2522 0.0269
-0.7310 4.2352 0.0146
-0.7300 4.2178 0.0049
-0.7290 4.2002 0.0002
-0.7280 4.1822 0.0019
-0.7270 4.1640 0.0102
-0.7260 4.1455 0.0241
-0.7250 4.1268 0.0412
-0.7240 4.1077 0.0585
-0.7230 4.0884 0.0727
-0.7220 4.0688 0.0808
-0.7210 4.0489 0.0810
-0.7200 4.0288 0.0730
-0.7190 4.0084 0.0579
-0.7180 3.9877 0.0389
-0.7170 3.9667 0.0199
-0.7160 3.9455 0.0055
-0.7150 3.9241 0.0000
-0.7140 3.9024 0.0061
-0.7130 3.8804 0.0249
-0.7120 3.8582 0.0547
-0.7110 3.8357 0.0918
-0.7100 3.8130 0.1303
-0.7090 3.7900 0.1635
-0.7080 3.7668 0.1846
-0.7070 3.7433 0.1886
-0.7060 3.7196 0.1730
-0.7050 3.6957 0.1395
-0.7040 3.6716 0.0938
-0.7030 3.6472 0.0461
-0.7020 3.6226 0.0101
-0.7010 3.5978 0.0012
-0.7000 3.5727 0.0355
-0.6990 3.5474 0.1267
-0.6980 3.5220 0.2845
-0.6970 3.4963 0.5126
-0.6960 3.4704 0.8078
-0.6950 3.4443 1.1590
-0.6940 3.4180 1.5481
-0.6930 3.3915 1.9512
-0.6920 3.3648 2.3409
-0.6910 3.3379 2.6888
-0.6900 3.3109 2.9683
-0.6890 3.2836 3.1576
-0.6880 3.2562 3.2419
-0.6870 3.2286 3.2149
-0.6860 3.2008 3.0793
-0.6850 3.1728 2.8465
-0.6840 3.1447 2.5357
-0.6830 3.1165 2.1711
-0.6820 3.0880 1.7797
-0.6810 3.0594 1.3887
-0.6800 3.0307 1.0226
-0.6790 3.0018 0.7011
-0.6780 2.9728 0.4377
-0.6770 2.9436 0.2391
-0.6760 2.9143 0.1049
-0.6750 2.8849 0.0291
-0.6740 2.8554 0.0010
-0.6730 2.8257 0.0077
-0.6720 2.7959 0.0351
-0.6710 2.7660 0.0704
-0.6700 2.7360 0.1030
-0.6690 2.7059 0.1257
-0.6680 2.6757 0.1348
-0.6670 2.6454 0.1297
-0.6660 2.6150 0.1130
-0.6650 2.5846 0.0886
-0.6640 2.5540 0.0613
-0.6630 2.5234 0.0360
-0.6620 2.4927 0.0161
-0.6610 2.4619 0.0039
-0.6600 2.4311 0.0000
-0.6590 2.4002 0.0033
-0.6580 2.3693 0.0118
-0.6570 2.3383 0.0227
-0.6560 2.3073 0.0333
-0.6550 2.2762 0.0412
-0.6540 2.2451 0.0449
-0.6530 2.2140 0.0440
-0.6520 2.1829 0.0389
-0.6510 2.1517 0.0307
-0.6500 2.1205 0.0212
-0.6490 2.0894 0.0122
-0.6480 2.0582 0.0051
-0.6470 2.0270 0.0009
-0.6460 1.9959 0.0001
-0.6450 1.9647 0.0023
-0.6440 1.9336 0.0066
-0.6430 1.9025 0.0120
-0.6420 1.8715 0.0171
-0.6410 1.8405 0.0209
-0.6400 1.8095 0.0227
-0.6390 1.7786 0.0221
-0.6380 1.7477 0.0193
-0.6370 1.7169 0.0151
-0.6360 1.6862 0.0102
-0.6350 1.6555 0.0056
-0.6340 1.6249 0.0021
-0.6330 1.5944 0.0002
-0.6320 1.5640 0.0002
-0.6310 1.5337 0.0019
-0.6300 1.5035 0.0047
-0.6290 1.4734 0.0080
-0.6280 1.4434 0.0111
-0.6270 1.4135 0.0132
-0.6260 1.3838 0.0141
-0.6250 1.3542 0.0135
-0.6240 1.3247 0.0117
-0.6230 1.2954 0.0089
-0.6220 1.2662 0.0058
-0.6210 1.2372 0.0030
-0.6200 1.2084 0.0010
-0.6190 1.1797 0.0000
-0.6180 1.1512 0.0003
-0.6170 1.1229 0.0017
-0.6160 1.0947 0.0038
-0.6150 1.0668 0.0061
-0.6140 1.0391 0.0082
-0.6130 1.0116 0.0096
-0.6120 0.9843 0.0101
-0.6110 0.9572 0.0095
-0.6100 0.9303 0.0080
-0.6090 0.9037 0.0060
-0.6080 0.8773 0.0037
-0.6070 0.8512 0.0018
-0.6060 0.8253 0.0005
-0.6050 0.7997 0.0000
-0.6040 0.7744 0.0004
-0.6030 0.7493 0.0017
-0.6020 0.7246 0.0034
-0.6010 0.7001 0.0052
-0.6000 0.6759 0.0068
-0.5990 0.6520 0.0077
-0.5980 0.6284 0.0079
-0.5970 0.6052 0.0073
-0.5960 0.5822 0.0061
-0.5950 0.5596 0.0044
-0.5940 0.5374 0.0026
-0.5930 0.5154 0.0011
-0.5920 0.4939 0.0002
-0.5910 0.4727 0.0000
-0.5900 0.4518 0.0006
-0.5890 0.4313 0.0017
-0.5880 0.4112 0.0032
-0.5870 0.3915 0.0048
-0.5860 0.3722 0.0060
-0.5850 0.3533 0.0067
-0.5840 0.3348 0.0068
-0.5830 0.3167 0.0061
-0.5820 0.2991 0.0049
-0.5810 0.2818 0.0034
-0.5800 0.2650 0.0019
-0.5790 0.2487 0.0007
-0.5780 0.2328 0.0001
-0.5770 0.2173 0.0001
-0.5760 0.2023 0.0007
-0.5750 0.1878 0.0019
-0.5740 0.1738 0.0033
-0.5730 0.1603 0.0047
-0.5720 0.1472 0.0057
-0.5710 0.1347 0.0063
-0.5700 0.1226 0.0062
-0.5690 0.1111 0.0055
-0.5680 0.1001 0.0043
-0.5670 0.0897 0.0029
-0.5660 0.0797 0.0015
-0.5650 0.0704 0.0005
-0.5640 0.0615 0.0000
-0.5630 0.0533 0.0002
-0.5620 0.0456 0.0009
-0.5610 0.0384 0.0021
-0.5600 0.0319 0.0035
-0.5590 0.0259 0.0049
-0.5580 0.0206 0.0058
-0.5570 0.0158 0.0062
-0.5560 0.0117 0.0060
-0.5550 0.0081 0.0052
-0.5540 0.0052 0.0039
-0.5530 0.0030 0.0025
-0.5520 0.0013 0.0012
-0.5510 0.0003 0.0003
-0.5500 0.0000 0.0000
-0.5490 0.0003 0.0003
-0.5480 0.0013 0.0012
-0.5470 0.0030 0.0026
-0.5460 0.0054 0.0040
-0.5450 0.0084 0.0054
-0.5440 0.0121 0.0063
-0.5430 0.0166 0.0065
-0.5420 0.0217 0.0062
-0.5410 0.0276 0.0052
-0.5400 0.0342 0.0038
-0.5390 0.0415 0.0023
-0.5380 0.0496 0.0010
-0.5370 0.0584 0.0002
-0.5360 0.0680 0.0000
-0.5350 0.0784 0.0005
-0.5340 0.0895 0.0017
-0.5330 0.1013 0.0032
-0.5320 0.1140 0.0049
-0.5310 0.1274 0.0063
-0.5300 0.1417 0.0071
-0.5290 0.1567 0.0073
-0.5280 0.1726 0.0067
-0.5270 0.1893 0.0055
-0.5260 0.2068 0.0039
-0.5250 0.2251 0.0023
-0.5240 0.2443 0.0009
-0.5230 0.2643 0.0001
-0.5220 0.2851 0.0001
-0.5210 0.3069 0.0009
-0.5200 0.3295 0.0024
-0.5190 0.3529 0.0043
-0.5180 0.3772 0.0062
-0.5170 0.4025 0.0078
-0.5160 0.4286 0.0087
-0.5150 0.4556 0.0087
-0.5140 0.4835 0.0078
-0.5130 0.5123 0.0062
-0.5120 0.5421 0.0043
-0.5110 0.5727 0.0023
-0.5100 0.6043 0.0008
-0.5090 0.6368 0.0000
-0.5080 0.6703 0.0003
-0.5070 0.7047 0.0015
-0.5060 0.7401 0.0036
-0.5050 0.7765 0.0060
-0.5040 0.8138 0.0084
-0.5030 0.8521 0.0103
-0.5020 0.8913 0.0113
-0.5010 0.9316 0.0111
-0.5000 0.9728 0.0097
-0.4990 1.0151 0.0076
-0.4980 1.0583 0.0049
-0.4970 1.1026 0.0025
-0.4960 1.1479 0.0007
-0.4950 1.1942 0.0000
-0.4940 1.2415 0.0007
-0.4930 1.2899 0.0027
-0.4920 1.3393 0.0057
-0.4910 1.3897 0.0091
-0.4900 1.4412 0.0124
-0.4890 1.4938 0.0148
-0.4880 1.5474 0.0158
-0.4870 1.6021 0.0153
-0.4860 1.6579 0.0131
-0.4850 1.7147 0.0099
-0.4840 1.7727 0.0062
-0.4830 1.8317 0.0028
-0.4820 1.8918 0.0006
-0.4810 1.9530 0.0001
-0.4800 2.0154 0.0016
-0.4790 2.0788 0.0050
-0.4780 2.1434 0.0098
-0.4770 2.2090 0.0152
-0.4760 2.2758 0.0200
-0.4750 2.3438 0.0234
-0.4740 2.4129 0.0246
-0.4730 2.4831 0.0233
-0.4720 2.5544 0.0196
-0.4710 2.6269 0.0143
-0.4700 2.7006 0.0085
-0.4690 2.7754 0.0034
-0.4680 2.8514 0.0004
-0.4670 2.9286 0.0004
-0.4660 3.0069 0.0038
-0.4650 3.0864 0.0103
-0.4640 3.1671 0.0190
-0.4630 3.2490 0.0284
-0.4620 3.3321 0.0368
-0.4610 3.4164 0.0423
-0.4600 3.5018 0.0439
-0.4590 3.5885 0.0409
-0.4580 3.6764 0.0338
-0.4570 3.7655 0.0239
-0.4560 3.8558 0.0133
-0.4550 3.9473 0.0046
-0.4540 4.0400 0.0002
-0.4530 4.1340 0.0018
-0.4520 4.2292 0.0103
-0.4510 4.3257 0.0251
-0.4500 4.4233 0.0441
-0.4490 4.5223 0.0644
-0.4480 4.6224 0.0822
-0.4470 4.7238 0.0938
-0.4460 4.8265 0.0966
-0.4450 4.9304 0.0893
-0.4440 5.0355 0.0728
-0.4430 5.1420 0.0502
-0.4420 5.2497 0.0264
-0.4410 5.3586 0.0076
-0.4400 5.4688 0.0000
-0.4390 5.5803 0.0087
-0.4380 5.6931 0.0363
-0.4370 5.8071 0.0822
-0.4360 5.9224 0.1415
-0.4350 6.0390 0.2062
-0.4340 6.1569 0.2654
-0.4330 6.2761 0.3075
-0.4320 6.3965 0.3222
-0.4310 6.5183 0.3033
-0.4300 6.6413 0.2509
-0.4290 6.7656 0.1731
-0.4280 6.8913 0.0874
-0.4270 7.0182 0.0196
-0.4260 7.1464 0.0024
-0.4250 7.2759 0.0718
-0.4240 7.4067 0.2635
-0.4230 7.5389 0.6074
-0.4220 7.6723 1.1229
-0.4210 7.8070 1.8147
-0.4200 7.9431 2.6698
-0.4190 8.0804 3.6564
-0.4180 8.2191 4.7251
-0.4170 8.3591 5.8120
-0.4160 8.5004 6.8442
-0.4150 8.6430 7.7462
-0.4140 8.7869 8.4482
-0.4130 8.9321 8.8925
-0.4120 9.0787 9.0408
-0.4110 9.2265 8.8779
-0.4100 9.3757 8.4141
-0.4090 9.5262 7.6847
-0.4080 9.6780 6.7461
-0.4070 9.8311 5.6701
-0.4060 9.9856 4.5367
-0.4050 10.1413 3.4256
-0.4040 10.2984 2.4086
-0.4030 10.4568 1.5425
-0.4020 10.6165 0.8643
-0.4010 10.7775 0.3892
-0.4000 10.9399 0.1108
-0.3990 11.1035 0.0042
-0.3980 11.2685 0.0304
-0.3970 11.4348 0.1430
-0.3960 11.6024 0.2946
-0.3950 11.7713 0.4427
-0.3940 11.9415 0.5545
-0.3930 12.1130 0.6100
-0.3920 12.2859 0.6027
-0.3910 12.4600 0.5386
-0.3900 12.6355 0.4334
-0.3890 12.8123 0.3081
-0.3880 12.9903 0.1855
-0.3870 13.1697 0.0854
-0.3860 13.3504 0.0215
-0.3850 13.5323 0.0000
-0.3840 13.7156 0.0189
-0.3830 13.9002 0.0690
-0.3820 14.0861 0.1365
-0.3810 14.2732 0.2055
-0.3800 14.4616 0.2614
-0.3790 14.6514 0.2931
-0.3780 14.8424 0.2951
-0.3770 15.0347 0.2679
-0.3760 15.2283 0.2177
-0.3750 15.4231 0.1548
-0.3740 15.6193 0.0914
-0.3730 15.8167 0.0393
-0.3720 16.0154 0.0075
-0.3710 16.2153 0.0008
-0.3700 16.4165 0.0189
-0.3690 16.6190 0.0568
-0.3680 16.8227 0.1060
-0.3670 17.0277 0.1557
-0.3660 17.2339 0.1959
-0.3650 17.4414 0.2184
-0.3640 17.6501 0.2189
-0.3630 17.8600 0.1976
-0.3620 18.0712 0.1589
-0.3610 18.2837 0.1107
-0.3600 18.4973 0.0626
-0.3590 18.7122 0.0242
-0.3580 18.9283 0.0028
-0.3570 19.1456 0.0026
-0.3560 19.3642 0.0234
-0.3550 19.5839 0.0608
-0.3540 19.8048 0.1073
-0.3530 20.0270 0.1533
-0.3520 20.2503 0.1896
-0.3510 20.4748 0.2089
-0.3500 20.7005 0.2071
-0.3490 20.9274 0.1847
-0.3480 21.1555 0.1459
-0.3470 21.3847 0.0987
-0.3460 21.6151 0.0528
-0.3450 21.8466 0.0176
-0.3440 22.0793 0.0008
-0.3430 22.3132 0.0063
-0.3420 22.5482 0.0339
-0.3410 22.7843 0.0786
-0.3400 23.0216 0.1320
-0.3390 23.2599 0.1837
-0.3380 23.4995 0.2234
-0.3370 23.7401 0.2429
-0.3360 23.9818 0.2379
-0.3350 24.2246 0.2090
-0.3340 24.4685 0.1618
-0.3330 24.7135 0.1057
-0.3320 24.9596 0.0527
-0.3310 25.2068 0.0143
-0.3300 25.4550 0.0000
-0.3290 25.7043 0.0146
-0.3280 25.9547 0.0572
-0.3270 26.2061 0.1214
-0.3260 26.4585 0.1959
-0.3250 26.7120 0.2666
-0.3240 26.9665 0.3195
-0.3230 27.2220 0.3436
-0.3220 27.4786 0.3329
-0.3210 27.7361 0.2886
-0.3200 27.9947 0.2187
-0.3190 28.2542 0.1377
-0.3180 28.5147 0.0630
-0.3170 28.7762 0.0128
-0.3160 29.0387 0.0014
-0.3150 29.3021 0.0366
-0.3140 29.5665 0.1173
-0.3130 29.8318 0.2331
-0.3120 30.0980 0.3652
-0.3110 30.3652 0.4900
-0.3100 30.6333 0.5830
-0.3090 30.9023 0.6242
-0.3080 31.1722 0.6022
-0.3070 31.4430 0.5182
-0.3060 31.7147 0.3868
-0.3050 31.9873 0.2347
-0.3040 32.2607 0.0973
-0.3030 32.5350 0.0123
-0.3020 32.8101 0.0123
-0.3010 33.0861 0.1178
-0.3000 33.3629 0.3313
-0.2990 33.6406 0.6337
-0.2980 33.9190 0.9853
-0.2970 34.1983 1.3300
-0.2960 34.4783 1.6044
-0.2950 34.7592 1.7489
-0.2940 35.0408 1.7212
-0.2930 35.3232 1.5089
-0.2920 35.6063 1.1390
-0.2910 35.8902 0.6834
-0.2900 36.1748 0.2576
-0.2890 36.4602 0.0129
-0.2880 36.7462 0.1216
-0.2870 37.0330 0.7568
-0.2860 37.3205 2.0694
-0.2850 37.6086 4.1643
-0.2840 37.8975 7.0802
-0.2830 38.1870 10.7744
-0.2820 38.4771 15.1173
-0.2810 38.7679 19.8959
-0.2800 39.0594 24.8284
-0.2790 39.3514 29.5875
-0.2780 39.6441 33.8310
-0.2770 39.9374 37.2355
-0.2760 40.2313 39.5301
-0.2750 40.5257 40.5257
-0.2740 40.8207 40.1352
-0.2730 41.1163 38.3847
-0.2720 41.4125 35.4106
-0.2710 41.7091 31.4460
-0.2700 42.0063 26.7963
-0.2690 42.3041 21.8076
-0.2680 42.6023 16.8309
-0.2670 42.9010 12.1878
-0.2660 43.2002 8.1405
-0.2650 43.4999 4.8703
-0.2640 43.8000 2.4655
-0.2630 44.1006 0.9224
-0.2620 44.4016 0.1548
-0.2610 44.7030 0.0137
-0.2600 45.0048 0.3120
-0.2590 45.3071 0.8516
-0.2580 45.6097 1.4485
-0.2570 45.9127 1.9537
-0.2560 46.2161 2.2668
-0.2550 46.5198 2.3418
-0.2540 46.8239 2.1840
-0.2530 47.1283 1.8408
-0.2520 47.4330 1.3870
-0.2510 47.7380 0.9080
-0.2500 48.0433 0.4841
-0.2490 48.3489 0.1766
-0.2480 48.6547 0.0196
-0.2470 48.9608 0.0172
-0.2460 49.2672 0.1453
-0.2450 49.5738 0.3593
-0.2440 49.8806 0.6039
-0.2430 50.1876 0.8237
-0.2420 50.4948 0.9737
-0.2410 50.8021 1.0263
-0.2400 51.1097 0.9747
-0.2390 51.4174 0.8331
-0.2380 51.7252 0.6317
-0.2370 52.0332 0.4106
-0.2360 52.3413 0.2109
-0.2350 52.6495 0.0677
-0.2340 52.9577 0.0029
-0.2330 53.2661 0.0225
-0.2320 53.5745 0.1161
-0.2310 53.8830 0.2596
-0.2300 54.1915 0.4206
-0.2290 54.5000 0.5648
-0.2280 54.8086 0.6628
-0.2270 55.1171 0.6958
-0.2260 55.4256 0.6581
-0.2250 55.7341 0.5586
-0.2240 56.0426 0.4177
-0.2230 56.3510 0.2638
-0.2220 56.6593 0.1271
-0.2210 56.9676 0.0334
-0.2200 57.2757 0.0000
-0.2190 57.5838 0.0316
-0.2180 57.8917 0.1202
-0.2170 58.1995 0.2466
-0.2160 58.5071 0.3845
-0.2150 58.8146 0.5057
-0.2140 59.1219 0.5856
-0.2130 59.4290 0.6083
-0.2120 59.7360 0.5692
-0.2110 60.0427 0.4764
-0.2100 60.3491 0.3486
-0.2090 60.6554 0.2117
-0.2080 60.9613 0.0935
-0.2070 61.2670 0.0183
-0.2060 61.5724 0.0019
-0.2050 61.8776 0.0484
-0.2040 62.1824 0.1496
-0.2030 62.4869 0.2859
-0.2020 62.7910 0.4306
-0.2010 63.0948 0.5549
-0.2000 63.3982 0.6335
-0.1990 63.7013 0.6502
-0.1980 64.0040 0.6008
-0.1970 64.3062 0.4945
-0.1960 64.6080 0.3526
-0.1950 64.9094 0.2042
-0.1940 65.2104 0.0807
-0.1930 65.5109 0.0097
-0.1920 65.8109 0.0092
-0.1910 66.1104 0.0835
-0.1900 66.4094 0.2220
-0.1890 66.7079 0.4006
-0.1880 67.0059 0.5861
-0.1870 67.3033 0.7424
-0.1860 67.6002 0.8375
-0.1850 67.8965 0.8507
-0.1840 68.1922 0.7771
-0.1830 68.4873 0.6295
-0.1820 68.7818 0.4368
-0.1810 69.0757 0.2395
-0.1800 69.3689 0.0820
-0.1790 69.6615 0.0037
-0.1780 69.9534 0.0311
-0.1770 70.2446 0.1710
-0.1760 70.5352 0.4079
-0.1750 70.8250 0.7053
-0.1740 71.1141 1.0115
-0.1730 71.4025 1.2685
-0.1720 71.6901 1.4237
-0.1710 71.9769 1.4410
-0.1700 72.2630 1.3097
-0.1690 72.5483 1.0501
-0.1680 72.8328 0.7119
-0.1670 73.1165 0.3684
-0.1660 73.3993 0.1044
-0.1650 73.6813 0.0000
-0.1640 73.9624 0.1149
-0.1630 74.2427 0.4729
-0.1620 74.5221 1.0527
-0.1610 74.8006 1.7856
-0.1600 75.0782 2.5621
-0.1590 75.3548 3.2475
-0.1580 75.6305 3.7052
-0.1570 75.9053 3.8240
-0.1560 76.1791 3.5458
-0.1550 76.4519 2.8895
-0.1540 76.7238 1.9655
-0.1530 76.9946 0.9789
-0.1520 77.2644 0.2174
-0.1510 77.5332 0.0254
-0.1500 77.8009 0.7655
-0.1490 78.0676 2.7722
-0.1480 78.3332 6.3027
-0.1470 78.5978 11.4913
-0.1460 78.8612 18.3155
-0.1450 79.1236 26.5769
-0.1440 79.3848 35.9027
-0.1430 79.6449 45.7681
-0.1420 79.9038 55.5384
-0.1410 80.1616 64.5271
-0.1400 80.4182 72.0624
-0.1390 80.6737 77.5563
-0.1380 80.9279 80.5667
-0.1370 81.1809 80.8449
-0.1360 81.4327 78.3630
-0.1350 81.6833 73.3177
-0.1340 81.9326 66.1098
-0.1330 82.1807 57.3016
-0.1320 82.4275 47.5580
-0.1310 82.6730 37.5780
-0.1300 82.9173 28.0248
-0.1290 83.1602 19.4639
-0.1280 83.4018 12.3138
-0.1270 83.6421 6.8173
-0.1260 83.8810 3.0342
