0.000000 0.000000 
0.050000 0.482854 
0.100000 0.743971 
0.150000 0.564797 
0.200000 0.527945 
0.250000 0.523902 
0.300000 0.523607 
0.350000 0.523566 
0.400000 0.523513 
0.450000 0.523571 
0.500000 0.523595 
0.550000 0.523599 
0.600000 0.523599 
0.650000 0.523599 
0.700000 0.523599 
0.750000 0.523599 
0.800000 0.523599 
0.850000 0.523599 
0.900000 0.523599 
0.950000 0.523599 
1.000000 0.523599 
1.050000 0.523599 
1.100000 0.523599 
1.150000 0.523599 
1.200000 0.523599 
1.250000 0.523599 
1.300000 0.523599 
1.350000 0.523599 
1.400000 0.523599 
1.450000 0.523599 
1.500000 0.523599 
1.550000 0.523599 
1.600000 0.523599 
1.650000 0.523599 
1.700000 0.523599 
1.750000 0.523599 
1.800000 0.523599 
1.850000 0.523599 
1.900000 0.523599 
1.950000 0.523599 
2.000000 0.523599 
2.050000 0.040736 
2.100000 -0.220361 
2.150000 -0.041195 
2.200000 -0.004346 
2.250000 -0.000303 
2.300000 -0.000008 
2.350000 0.000033 
2.400000 0.000085 
2.450000 0.000028 
2.500000 0.000003 
2.550000 0.000000 
2.600000 -0.000000 
2.650000 -0.000000 
2.700000 -0.000000 
2.750000 -0.000000 
2.800000 -0.000000 
2.850000 -0.000000 
2.900000 -0.000000 
2.950000 -0.000000 
3.000000 -0.000000 
3.050000 -0.000000 
3.100000 -0.000000 
3.150000 -0.000000 
3.200000 -0.000000 
3.250000 -0.000000 
3.300000 -0.000000 
3.350000 -0.000000 
3.400000 -0.000000 
3.450000 -0.000000 
3.500000 -0.000000 
3.550000 -0.000000 
3.600000 -0.000000 
3.650000 -0.000000 
3.700000 -0.000000 
3.750000 -0.000000 
3.800000 -0.000000 
3.850000 -0.000000 
3.900000 -0.000000 
3.950000 -0.000000 
4.000000 -0.000000 
