0.000000 0.000000 
0.050000 0.456674 
0.100000 0.799450 
0.150000 0.571075 
0.200000 0.528418 
0.250000 0.523919 
0.300000 0.523606 
0.350000 0.523557 
0.400000 0.523514 
0.450000 0.523514 
0.500000 0.523514 
0.550000 0.523514 
0.600000 0.523514 
0.650000 0.523514 
0.700000 0.523815 
0.750000 0.523916 
0.800000 0.523916 
0.850000 0.523916 
0.900000 0.523131 
0.950000 0.523131 
1.000000 0.523131 
1.050000 0.524105 
1.100000 0.524105 
1.150000 0.523203 
1.200000 0.523086 
1.250000 0.523086 
1.300000 0.524106 
1.350000 0.524113 
1.400000 0.524113 
1.450000 0.523085 
1.500000 0.523085 
1.550000 0.523898 
1.600000 0.524113 
1.650000 0.524113 
1.700000 0.523098 
1.750000 0.523085 
1.800000 0.523085 
1.850000 0.524113 
1.900000 0.524113 
1.950000 0.524113 
2.000000 0.523085 
2.050000 0.040548 
2.100000 -0.231833 
2.150000 -0.037652 
2.200000 -0.003709 
2.250000 -0.000237 
2.300000 -0.000004 
2.350000 0.000049 
2.400000 0.000085 
2.450000 0.000085 
2.500000 0.000085 
2.550000 0.000085 
2.600000 0.000085 
2.650000 0.000085 
2.700000 -0.000257 
2.750000 -0.000317 
2.800000 -0.000317 
2.850000 -0.000317 
2.900000 0.000468 
2.950000 0.000468 
3.000000 0.000468 
3.050000 -0.000506 
3.100000 -0.000506 
3.150000 0.000456 
3.200000 0.000512 
3.250000 0.000512 
3.300000 -0.000511 
3.350000 -0.000513 
3.400000 -0.000513 
3.450000 0.000513 
3.500000 0.000513 
3.550000 -0.000397 
3.600000 -0.000514 
3.650000 -0.000514 
3.700000 0.000507 
3.750000 0.000514 
3.800000 0.000514 
3.850000 -0.000514 
3.900000 -0.000514 
3.950000 0.000290 
4.000000 0.000514 
