0.3800 0.0000 0.0147 0.2115
0.3810 0.0001 0.0253 0.3185
0.3820 0.0002 0.0839 0.6225
0.3830 0.2736 0.9947 0.9997
0.3840 0.0002 0.0787 0.6058
0.3850 0.0001 0.0249 0.3148
0.3860 0.0000 0.0147 0.2118
0.3870 0.0000 0.0124 0.1839
0.3880 0.0000 0.0139 0.2020
0.3890 0.0000 0.0214 0.2829
0.3900 0.0001 0.0547 0.5102
0.3910 0.0020 0.4977 0.9469
0.3920 0.0004 0.1627 0.7777
0.3930 0.0001 0.0354 0.3976
0.3940 0.0000 0.0176 0.2438
0.3950 0.0000 0.0129 0.1910
0.3960 0.0000 0.0126 0.1868
0.3970 0.0000 0.0160 0.2266
0.3980 0.0001 0.0285 0.3460
0.3990 0.0002 0.0940 0.6514
0.4000 0.9996 1.0000 1.0000
0.4010 0.0002 0.0949 0.6538
0.4020 0.0001 0.0290 0.3498
0.4030 0.0000 0.0163 0.2297
0.4040 0.0000 0.0127 0.1881
0.4050 0.0000 0.0127 0.1883
0.4060 0.0000 0.0163 0.2297
0.4070 0.0001 0.0286 0.3461
0.4080 0.0002 0.0874 0.6328
0.4090 0.0259 0.9293 0.9958
0.4100 0.0003 0.1208 0.7121
0.4110 0.0001 0.0337 0.3856
0.4120 0.0000 0.0179 0.2470
0.4130 0.0000 0.0132 0.1944
0.4140 0.0000 0.0124 0.1844
0.4150 0.0000 0.0145 0.2092
0.4160 0.0000 0.0218 0.2865
0.4170 0.0001 0.0482 0.4768
0.4180 0.0007 0.2487 0.8563
0.4190 0.0016 0.4368 0.9332
0.4200 0.0001 0.0623 0.5446
0.4210 0.0001 0.0252 0.3178
0.4220 0.0000 0.0157 0.2231
0.4230 0.0000 0.0127 0.1879
0.4240 0.0000 0.0126 0.1870
0.4250 0.0000 0.0154 0.2192
0.4260 0.0000 0.0239 0.3056
0.4270 0.0001 0.0542 0.5079
0.4280 0.0008 0.2888 0.8797
0.4290 0.0015 0.4206 0.9289
0.4300 0.0001 0.0649 0.5555
0.4310 0.0001 0.0266 0.3295
0.4320 0.0000 0.0164 0.2308
0.4330 0.0000 0.0130 0.1912
0.4340 0.0000 0.0124 0.1846
0.4350 0.0000 0.0143 0.2068
0.4360 0.0000 0.0202 0.2703
0.4370 0.0001 0.0381 0.4159
0.4380 0.0003 0.1242 0.7185
0.4390 0.3165 0.9957 0.9998
0.4400 0.0003 0.1362 0.7395
0.4410 0.0001 0.0403 0.4307
0.4420 0.0000 0.0211 0.2791
0.4430 0.0000 0.0147 0.2118
0.4440 0.0000 0.0125 0.1861
0.4450 0.0000 0.0127 0.1875
0.4460 0.0000 0.0151 0.2162
0.4470 0.0000 0.0219 0.2873
0.4480 0.0001 0.0423 0.4427
0.4490 0.0003 0.1405 0.7464
0.4500 0.9975 1.0000 1.0000
0.4510 0.0003 0.1420 0.7487
0.4520 0.0001 0.0430 0.4470
0.4530 0.0000 0.0224 0.2916
0.4540 0.0000 0.0154 0.2196
0.4550 0.0000 0.0128 0.1892
0.4560 0.0000 0.0124 0.1847
0.4570 0.0000 0.0140 0.2036
0.4580 0.0000 0.0186 0.2546
0.4590 0.0001 0.0308 0.3639
0.4600 0.0002 0.0729 0.5861
0.4610 0.0012 0.3797 0.9168
0.4620 0.0017 0.4572 0.9381
0.4630 0.0002 0.0809 0.6130
0.4640 0.0001 0.0330 0.3807
0.4650 0.0000 0.0196 0.2647
0.4660 0.0000 0.0145 0.2094
0.4670 0.0000 0.0126 0.1866
0.4680 0.0000 0.0125 0.1859
0.4690 0.0000 0.0143 0.2067
0.4700 0.0000 0.0189 0.2576
0.4710 0.0001 0.0306 0.3623
0.4720 0.0001 0.0681 0.5682
0.4730 0.0009 0.2967 0.8836
0.4740 0.0040 0.6662 0.9729
0.4750 0.0002 0.1062 0.6813
0.4760 0.0001 0.0399 0.4279
0.4770 0.0000 0.0225 0.2926
0.4780 0.0000 0.0159 0.2248
0.4790 0.0000 0.0131 0.1930
0.4800 0.0000 0.0123 0.1837
0.4810 0.0000 0.0131 0.1929
0.4820 0.0000 0.0158 0.2239
0.4830 0.0000 0.0221 0.2889
0.4840 0.0001 0.0380 0.4155
0.4850 0.0002 0.0930 0.6487
0.4860 0.0019 0.4798 0.9432
0.4870 0.0017 0.4567 0.9380
0.4880 0.0002 0.0914 0.6443
0.4890 0.0001 0.0380 0.4158
0.4900 0.0000 0.0223 0.2912
0.4910 0.0000 0.0160 0.2266
0.4920 0.0000 0.0133 0.1949
0.4930 0.0000 0.0124 0.1839
0.4940 0.0000 0.0128 0.1896
0.4950 0.0000 0.0149 0.2137
0.4960 0.0000 0.0196 0.2645
0.4970 0.0001 0.0304 0.3610
0.4980 0.0001 0.0609 0.5386
0.4990 0.0005 0.1979 0.8163
0.5000 0.9951 1.0000 1.0000
0.5010 0.0005 0.2002 0.8183
0.5020 0.0001 0.0619 0.5430
0.5030 0.0001 0.0311 0.3660
0.5040 0.0000 0.0201 0.2692
0.5050 0.0000 0.0152 0.2174
0.5060 0.0000 0.0130 0.1918
0.5070 0.0000 0.0123 0.1837
0.5080 0.0000 0.0129 0.1904
0.5090 0.0000 0.0149 0.2138
0.5100 0.0000 0.0192 0.2610
0.5110 0.0001 0.0287 0.3476
0.5120 0.0001 0.0532 0.5028
0.5130 0.0003 0.1441 0.7519
0.5140 0.0066 0.7680 0.9835
0.5150 0.0011 0.3525 0.9074
0.5160 0.0002 0.0894 0.6385
0.5170 0.0001 0.0403 0.4306
0.5180 0.0001 0.0243 0.3092
0.5190 0.0000 0.0174 0.2415
0.5200 0.0000 0.0141 0.2047
0.5210 0.0000 0.0126 0.1873
0.5220 0.0000 0.0124 0.1841
0.5230 0.0000 0.0132 0.1942
0.5240 0.0000 0.0154 0.2201
0.5250 0.0000 0.0200 0.2689
0.5260 0.0001 0.0297 0.3553
0.5270 0.0001 0.0536 0.5047
0.5280 0.0003 0.1357 0.7387
0.5290 0.0036 0.6423 0.9700
0.5300 0.0018 0.4735 0.9418
0.5310 0.0003 0.1127 0.6957
0.5320 0.0001 0.0483 0.4774
0.5330 0.0001 0.0280 0.3417
0.5340 0.0000 0.0194 0.2630
0.5350 0.0000 0.0153 0.2181
0.5360 0.0000 0.0132 0.1940
0.5370 0.0000 0.0124 0.1842
0.5380 0.0000 0.0126 0.1864
0.5390 0.0000 0.0138 0.2008
0.5400 0.0000 0.0164 0.2307
0.5410 0.0000 0.0215 0.2836
0.5420 0.0001 0.0321 0.3737
0.5430 0.0001 0.0576 0.5241
0.5440 0.0003 0.1427 0.7497
0.5450 0.0033 0.6241 0.9676
0.5460 0.0024 0.5410 0.9550
0.5470 0.0003 0.1307 0.7302
0.5480 0.0001 0.0551 0.5123
0.5490 0.0001 0.0315 0.3690
0.5500 0.0000 0.0214 0.2828
0.5510 0.0000 0.0165 0.2316
0.5520 0.0000 0.0139 0.2022
0.5530 0.0000 0.0126 0.1874
0.5540 0.0000 0.0124 0.1838
0.5550 0.0000 0.0129 0.1906
0.5560 0.0000 0.0145 0.2089
0.5570 0.0000 0.0175 0.2428
0.5580 0.0000 0.0232 0.2997
0.5590 0.0001 0.0348 0.3934
0.5600 0.0001 0.0622 0.5440
0.5610 0.0004 0.1502 0.7608
0.5620 0.0031 0.6082 0.9654
0.5630 0.0032 0.6135 0.9662
0.5640 0.0004 0.1523 0.7638
0.5650 0.0001 0.0633 0.5490
0.5660 0.0001 0.0356 0.3991
0.5670 0.0000 0.0238 0.3053
0.5680 0.0000 0.0180 0.2477
0.5690 0.0000 0.0148 0.2129
0.5700 0.0000 0.0131 0.1932
0.5710 0.0000 0.0124 0.1845
0.5720 0.0000 0.0125 0.1851
0.5730 0.0000 0.0133 0.1951
0.5740 0.0000 0.0151 0.2161
0.5750 0.0000 0.0184 0.2520
0.5760 0.0001 0.0244 0.3102
0.5770 0.0001 0.0361 0.4028
0.5780 0.0001 0.0629 0.5472
0.5790 0.0003 0.1431 0.7503
0.5800 0.0021 0.5148 0.9502
0.5810 0.0072 0.7821 0.9848
0.5820 0.0005 0.1989 0.8172
0.5830 0.0002 0.0786 0.6055
0.5840 0.0001 0.0425 0.4444
0.5850 0.0001 0.0277 0.3387
0.5860 0.0000 0.0203 0.2716
0.5870 0.0000 0.0163 0.2294
0.5880 0.0000 0.0140 0.2035
0.5890 0.0000 0.0128 0.1892
0.5900 0.0000 0.0124 0.1838
0.5910 0.0000 0.0126 0.1864
0.5920 0.0000 0.0135 0.1975
0.5930 0.0000 0.0153 0.2185
0.5940 0.0000 0.0185 0.2531
0.5950 0.0000 0.0241 0.3074
0.5960 0.0001 0.0345 0.3914
0.5970 0.0001 0.0566 0.5192
0.5980 0.0003 0.1148 0.7001
0.5990 0.0010 0.3361 0.9011
0.6000 0.9923 1.0000 1.0000
0.6010 0.0010 0.3401 0.9027
0.6020 0.0003 0.1167 0.7040
0.6030 0.0001 0.0578 0.5247
0.6040 0.0001 0.0353 0.3974
0.6050 0.0001 0.0247 0.3133
0.6060 0.0000 0.0190 0.2586
0.6070 0.0000 0.0157 0.2232
0.6080 0.0000 0.0138 0.2010
0.6090 0.0000 0.0127 0.1885
0.6100 0.0000 0.0124 0.1838
0.6110 0.0000 0.0125 0.1861
0.6120 0.0000 0.0133 0.1956
0.6130 0.0000 0.0149 0.2136
0.6140 0.0000 0.0175 0.2428
0.6150 0.0000 0.0219 0.2874
0.6160 0.0001 0.0296 0.3548
0.6170 0.0001 0.0444 0.4555
0.6180 0.0002 0.0772 0.6008
0.6190 0.0004 0.1705 0.7873
0.6200 0.0024 0.5476 0.9561
0.6210 0.0123 0.8603 0.9911
0.6220 0.0007 0.2566 0.8614
0.6230 0.0002 0.1024 0.6725
0.6240 0.0001 0.0548 0.5107
0.6250 0.0001 0.0350 0.3947
0.6260 0.0001 0.0250 0.3160
