529.9999999000 0.0000000000
529.9999999001 0.0010009598
529.9999999002 0.0020036784
529.9999999003 0.0030079135
529.9999999004 0.0040134223
529.9999999005 0.0050199610
529.9999999006 0.0060272850
529.9999999007 0.0070351493
529.9999999008 0.0080433079
529.9999999009 0.0090515147
529.9999999010 0.0100595226
529.9999999011 0.0110670844
529.9999999012 0.0120739524
529.9999999013 0.0130798786
529.9999999014 0.0140846147
529.9999999015 0.0150879121
529.9999999016 0.0160895223
529.9999999017 0.0170891964
529.9999999018 0.0180866858
529.9999999019 0.0190817416
529.9999999020 0.0200741152
529.9999999021 0.0210635580
529.9999999022 0.0220498218
529.9999999023 0.0230326586
529.9999999024 0.0240118206
529.9999999025 0.0249870605
529.9999999026 0.0259581314
529.9999999027 0.0269247870
529.9999999028 0.0278867814
529.9999999029 0.0288438696
529.9999999030 0.0297958071
529.9999999031 0.0307423500
529.9999999032 0.0316832556
529.9999999033 0.0326182818
529.9999999034 0.0335471874
529.9999999035 0.0344697324
529.9999999036 0.0353856776
529.9999999037 0.0362947852
529.9999999038 0.0371968183
529.9999999039 0.0380915414
529.9999999040 0.0389787202
529.9999999041 0.0398581217
529.9999999042 0.0407295145
529.9999999043 0.0415926685
529.9999999044 0.0424473552
529.9999999045 0.0432933475
529.9999999046 0.0441304202
529.9999999047 0.0449583498
529.9999999048 0.0457769142
529.9999999049 0.0465858934
529.9999999050 0.0473850693
529.9999999051 0.0481742255
529.9999999052 0.0489531479
529.9999999053 0.0497216240
529.9999999054 0.0504794438
529.9999999055 0.0512263992
529.9999999056 0.0519622845
529.9999999057 0.0526868959
529.9999999058 0.0534000323
529.9999999059 0.0541014947
529.9999999060 0.0547910867
529.9999999061 0.0554686142
529.9999999062 0.0561338856
529.9999999063 0.0567867121
529.9999999064 0.0574269072
529.9999999065 0.0580542874
529.9999999066 0.0586686717
529.9999999067 0.0592698818
529.9999999068 0.0598577424
529.9999999069 0.0604320810
529.9999999070 0.0609927280
529.9999999071 0.0615395168
529.9999999072 0.0620722836
529.9999999073 0.0625908680
529.9999999074 0.0630951124
529.9999999075 0.0635848625
529.9999999076 0.0640599670
529.9999999077 0.0645202780
529.9999999078 0.0649656509
529.9999999079 0.0653959442
529.9999999080 0.0658110199
529.9999999081 0.0662107434
529.9999999082 0.0665949834
529.9999999083 0.0669636122
529.9999999084 0.0673165056
529.9999999085 0.0676535429
529.9999999086 0.0679746069
529.9999999087 0.0682795841
529.9999999088 0.0685683647
529.9999999089 0.0688408425
529.9999999090 0.0690969150
529.9999999091 0.0693364836
529.9999999092 0.0695594532
529.9999999093 0.0697657329
529.9999999094 0.0699552352
529.9999999095 0.0701278769
529.9999999096 0.0702835784
529.9999999097 0.0704222641
529.9999999098 0.0705438624
529.9999999099 0.0706483057
529.9999999100 0.0707355303
529.9999999101 0.0708054765
529.9999999102 0.0708580890
529.9999999103 0.0708933160
529.9999999104 0.0709111103
529.9999999105 0.0709114286
529.9999999106 0.0708942317
529.9999999107 0.0708594846
529.9999999108 0.0708071564
529.9999999109 0.0707372206
529.9999999110 0.0706496547
529.9999999111 0.0705444404
529.9999999112 0.0704215637
529.9999999113 0.0702810150
529.9999999114 0.0701227886
529.9999999115 0.0699468833
529.9999999116 0.0697533022
529.9999999117 0.0695420526
529.9999999118 0.0693131460
529.9999999119 0.0690665984
529.9999999120 0.0688024299
529.9999999121 0.0685206650
529.9999999122 0.0682213327
529.9999999123 0.0679044659
529.9999999124 0.0675701021
529.9999999125 0.0672182832
529.9999999126 0.0668490550
529.9999999127 0.0664624681
529.9999999128 0.0660585771
529.9999999129 0.0656374410
529.9999999130 0.0651991231
529.9999999131 0.0647436909
529.9999999132 0.0642712165
529.9999999133 0.0637817759
529.9999999134 0.0632754496
529.9999999135 0.0627523222
529.9999999136 0.0622124828
529.9999999137 0.0616560246
529.9999999138 0.0610830449
529.9999999139 0.0604936454
529.9999999140 0.0598879320
529.9999999141 0.0592660146
529.9999999142 0.0586280075
529.9999999143 0.0579740290
529.9999999144 0.0573042015
529.9999999145 0.0566186518
529.9999999146 0.0559175104
529.9999999147 0.0552009120
529.9999999148 0.0544689955
529.9999999149 0.0537219037
529.9999999150 0.0529597833
529.9999999151 0.0521827852
529.9999999152 0.0513910640
529.9999999153 0.0505847784
529.9999999154 0.0497640909
529.9999999155 0.0489291679
529.9999999156 0.0480801795
529.9999999157 0.0472172998
529.9999999158 0.0463407065
529.9999999159 0.0454505811
529.9999999160 0.0445471088
529.9999999161 0.0436304783
529.9999999162 0.0427008821
529.9999999163 0.0417585163
529.9999999164 0.0408035804
529.9999999165 0.0398362775
529.9999999166 0.0388568142
529.9999999167 0.0378654003
529.9999999168 0.0368622493
529.9999999169 0.0358475778
529.9999999170 0.0348216059
529.9999999171 0.0337845566
529.9999999172 0.0327366565
529.9999999173 0.0316781351
529.9999999174 0.0306092251
529.9999999175 0.0295301624
529.9999999176 0.0284411856
529.9999999177 0.0273425364
529.9999999178 0.0262344596
529.9999999179 0.0251172026
529.9999999180 0.0239910157
529.9999999181 0.0228561520
529.9999999182 0.0217128673
529.9999999183 0.0205614200
529.9999999184 0.0194020710
529.9999999185 0.0182350840
529.9999999186 0.0170607249
529.9999999187 0.0158792622
529.9999999188 0.0146909667
529.9999999189 0.0134961116
529.9999999190 0.0122949720
529.9999999191 0.0110878257
529.9999999192 0.0098749523
529.9999999193 0.0086566335
529.9999999194 0.0074331530
529.9999999195 0.0062047965
529.9999999196 0.0049718515
529.9999999197 0.0037346075
529.9999999198 0.0024933554
529.9999999199 0.0012483881
529.9999999200 -0.0000000000
529.9999999201 -0.0012515130
529.9999999202 -0.0025058534
529.9999999203 -0.0037627225
529.9999999204 -0.0050218199
529.9999999205 -0.0062828442
529.9999999206 -0.0075454928
529.9999999207 -0.0088094618
529.9999999208 -0.0100744463
529.9999999209 -0.0113401404
529.9999999210 -0.0126062372
529.9999999211 -0.0138724290
529.9999999212 -0.0151384073
529.9999999213 -0.0164038630
529.9999999214 -0.0176684861
529.9999999215 -0.0189319662
529.9999999216 -0.0201939923
529.9999999217 -0.0214542530
529.9999999218 -0.0227124366
529.9999999219 -0.0239682311
529.9999999220 -0.0252213242
529.9999999221 -0.0264714035
529.9999999222 -0.0277181565
529.9999999223 -0.0289612709
529.9999999224 -0.0302004341
529.9999999225 -0.0314353341
529.9999999226 -0.0326656589
529.9999999227 -0.0338910967
529.9999999228 -0.0351113362
529.9999999229 -0.0363260667
529.9999999230 -0.0375349777
529.9999999231 -0.0387377597
529.9999999232 -0.0399341034
529.9999999233 -0.0411237007
529.9999999234 -0.0423062442
529.9999999235 -0.0434814271
529.9999999236 -0.0446489440
529.9999999237 -0.0458084904
529.9999999238 -0.0469597627
529.9999999239 -0.0481024590
529.9999999240 -0.0492362781
529.9999999241 -0.0503609206
529.9999999242 -0.0514760883
529.9999999243 -0.0525814845
529.9999999244 -0.0536768142
529.9999999245 -0.0547617839
529.9999999246 -0.0558361020
529.9999999247 -0.0568994785
529.9999999248 -0.0579516254
529.9999999249 -0.0589922565
529.9999999250 -0.0600210877
529.9999999251 -0.0610378371
529.9999999252 -0.0620422248
529.9999999253 -0.0630339731
529.9999999254 -0.0640128068
529.9999999255 -0.0649784527
529.9999999256 -0.0659306405
529.9999999257 -0.0668691021
529.9999999258 -0.0677935720
529.9999999259 -0.0687037875
529.9999999260 -0.0695994885
529.9999999261 -0.0704804177
529.9999999262 -0.0713463207
529.9999999263 -0.0721969460
529.9999999264 -0.0730320451
529.9999999265 -0.0738513724
529.9999999266 -0.0746546857
529.9999999267 -0.0754417458
529.9999999268 -0.0762123168
529.9999999269 -0.0769661661
529.9999999270 -0.0777030645
529.9999999271 -0.0784227861
529.9999999272 -0.0791251088
529.9999999273 -0.0798098138
529.9999999274 -0.0804766861
529.9999999275 -0.0811255142
529.9999999276 -0.0817560904
529.9999999277 -0.0823682111
529.9999999278 -0.0829616760
529.9999999279 -0.0835362893
529.9999999280 -0.0840918587
529.9999999281 -0.0846281963
529.9999999282 -0.0851451180
