0.000000 -0.000000 0.000000 0.000000 -0.000000
0.000100 -0.000000 0.000628 0.000000 -0.314166
0.000200 -0.000000 0.001257 0.000000 -0.439835
0.000300 -0.000000 0.001885 0.000000 -0.565505
0.000400 0.000000 0.002513 0.000000 -0.691175
0.000500 0.000001 0.003142 0.000000 -0.816844
0.000600 0.000002 0.003770 0.000000 -0.942513
0.000700 0.000003 0.004398 0.000000 -1.068181
0.000800 0.000004 0.005027 0.000000 -1.193849
0.000900 0.000006 0.005655 0.000000 -1.319517
0.001000 0.000009 0.006283 0.000000 -1.445184
0.001100 0.000012 0.006911 0.000000 -1.570850
0.001200 0.000015 0.007540 0.000000 -1.696516
0.001300 0.000020 0.008168 0.000000 -1.822181
0.001400 0.000026 0.008796 0.000000 -1.947846
0.001500 0.000032 0.009425 0.000000 -2.073510
0.001600 0.000039 0.010053 0.000000 -2.199173
0.001700 0.000048 0.010681 0.000000 -2.324835
0.001800 0.000058 0.011309 0.000000 -2.450496
0.001900 0.000069 0.011938 0.000000 -2.576156
0.002000 0.000081 0.012566 0.000000 -2.701815
0.002100 0.000095 0.013194 0.000000 -2.827473
0.002200 0.000110 0.013823 0.000000 -2.953130
0.002300 0.000127 0.014451 0.000000 -3.078786
0.002400 0.000145 0.015079 0.000000 -3.204440
0.002500 0.000165 0.015707 0.000000 -3.330094
0.002600 0.000187 0.016336 0.000000 -3.455746
0.002700 0.000210 0.016964 0.000000 -3.581396
0.002800 0.000236 0.017592 0.000000 -3.707046
0.002900 0.000263 0.018220 0.000000 -3.832693
0.003000 0.000292 0.018848 0.000000 -3.958340
0.003100 0.000324 0.019477 0.000000 -4.083984
0.003200 0.000357 0.020105 0.000000 -4.209627
0.003300 0.000393 0.020733 0.000000 -4.335269
0.003400 0.000431 0.021361 0.000000 -4.460908
0.003500 0.000471 0.021989 0.000000 -4.586546
0.003600 0.000513 0.022618 0.000000 -4.712183
0.003700 0.000558 0.023246 0.000000 -4.837817
0.003800 0.000605 0.023874 0.000000 -4.963449
0.003900 0.000655 0.024502 0.000000 -5.089080
0.004000 0.000707 0.025130 0.000000 -5.214708
0.004100 0.000762 0.025758 0.000000 -5.340334
0.004200 0.000820 0.026386 0.000000 -5.465958
0.004300 0.000880 0.027014 0.000000 -5.591580
0.004400 0.000943 0.027642 0.000000 -5.717200
0.004500 0.001009 0.028271 0.000000 -5.842818
0.004600 0.001078 0.028899 0.000000 -5.968433
0.004700 0.001149 0.029527 0.000000 -6.094046
0.004800 0.001224 0.030155 0.000000 -6.219657
0.004900 0.001301 0.030783 0.000000 -6.345265
0.005000 0.001382 0.031411 0.000000 -6.470870
0.005100 0.001465 0.032039 0.000000 -6.596473
0.005200 0.001552 0.032667 0.000000 -6.722074
0.005300 0.001642 0.033295 0.000000 -6.847671
0.005400 0.001735 0.033923 0.000000 -6.973267
0.005500 0.001832 0.034551 0.000000 -7.098859
0.005600 0.001931 0.035179 0.000000 -7.224448
0.005700 0.002034 0.035807 0.000000 -7.350035
0.005800 0.002141 0.036434 0.000000 -7.475619
0.005900 0.002250 0.037062 0.000000 -7.601199
0.006000 0.002364 0.037690 0.000000 -7.726777
0.006100 0.002480 0.038318 0.000000 -7.852352
0.006200 0.002600 0.038946 0.000000 -7.977924
0.006300 0.002724 0.039574 0.000000 -8.103492
