0,000113	-0,343283
0,000114	-0,313197
0,000115	-0,285643
0,000116	-0,230045
0,000117	-0,137360
0,000118	0,004373
0,000119	0,074608
0,000120	0,034444
0,000121	-0,012489
0,000122	-0,060456
0,000123	-0,056251
0,000124	-0,062268
0,000125	-0,081831
0,000126	-0,072936
0,000127	-0,074064
0,000128	-0,118824
0,000129	-0,143948
0,000130	-0,120454
0,000131	-0,173503
0,000132	-0,228063
0,000133	-0,194596
0,000134	-0,145540
0,000135	-0,078759
0,000136	0,014251
0,000137	0,082437
0,000138	0,073498
0,000139	0,043764
0,000140	0,049903
0,000141	0,079405
0,000142	0,093057
0,000143	0,103332
0,000144	0,166991
0,000145	0,258538
0,000146	0,312242
0,000147	0,252357
0,000148	0,148726
0,000149	0,077597
0,000150	0,087281
0,000151	0,101895
0,000152	0,032126
0,000153	0,001002
0,000154	0,062372
0,000155	0,052862
0,000156	-0,022915
0,000157	-0,091009
0,000158	-0,105457
0,000159	-0,078640
0,000160	-0,021607
0,000161	0,088577
0,000162	0,148287
0,000163	0,146787
0,000164	0,136209
0,000165	0,145548
0,000166	0,147655
0,000167	0,146365
0,000168	0,162865
0,000169	0,186868
0,000170	0,139264
0,000171	0,099486
0,000172	0,093591
0,000173	0,117998
0,000174	0,130346
0,000175	0,098963
0,000176	0,110040
0,000177	0,123326
0,000178	0,150618
0,000179	0,150004
0,000180	0,133461
0,000181	0,128815
0,000182	0,136681
0,000183	0,151754
0,000184	0,108600
0,000185	0,040676
0,000186	0,013334
0,000187	0,054523
0,000188	0,081250
0,000189	0,031500
0,000190	0,011596
0,000191	0,006080
0,000192	-0,013782
0,000193	-0,021926
0,000194	0,005379
0,000195	0,039688
0,000196	-0,010131
0,000197	-0,027274
0,000198	-0,019907
0,000199	-0,067408
0,000200	-0,064931
0,000201	0,021251
0,000202	0,158184
0,000203	0,192926
0,000204	0,170222
0,000205	0,119862
0,000206	0,062916
0,000207	0,107007
0,000208	0,156533
0,000209	0,129181
0,000210	0,017393
0,000211	-0,025742
0,000212	-0,036152
0,000213	-0,122546
0,000214	-0,240086
0,000215	-0,325676
0,000216	-0,311994
0,000217	-0,255073
0,000218	-0,230861
0,000219	-0,197639
0,000220	-0,176574
0,000221	-0,170318
0,000222	-0,102632
0,000223	-0,010466
0,000224	-0,024884
0,000225	-0,082589
0,000226	-0,110550
0,000227	-0,117144
0,000228	-0,115768
0,000229	-0,137231
0,000230	-0,210146
0,000231	-0,229738
0,000232	-0,171291
0,000233	-0,128317
0,000234	-0,029558
0,000235	-0,004391
0,000236	-0,058309
0,000237	-0,074470
0,000238	-0,077521
0,000239	-0,046186
0,000240	-0,019021
0,000241	-0,022864
0,000242	0,020148
0,000243	0,025814
0,000244	0,035208
0,000245	0,073389
0,000246	0,057533
0,000247	0,070244
0,000248	0,138341
0,000249	0,215369
0,000250	0,236930
0,000251	0,267617
0,000252	0,205342
0,000253	0,133931
0,000254	0,134788
0,000255	0,090517
0,000256	0,073796
0,000257	0,045805
0,000258	-0,010108
0,000259	-0,024282
0,000260	-0,027499
0,000261	-0,013881
0,000262	-0,060579
0,000263	-0,128830
0,000264	-0,160557
0,000265	-0,221610
0,000266	-0,277065
0,000267	-0,298964
0,000268	-0,280292
0,000269	-0,279555
0,000270	-0,242249
0,000271	-0,120489
0,000272	-0,069196
0,000273	-0,019515
0,000274	0,022694
0,000275	-0,027248
0,000276	-0,119043
0,000277	-0,215990
0,000278	-0,273275
0,000279	-0,288660
0,000280	-0,214359
0,000281	-0,163025
0,000282	-0,115481
0,000283	-0,063983
0,000284	-0,121103
0,000285	-0,154756
0,000286	-0,068484
0,000287	-0,025139
0,000288	-0,094052
0,000289	-0,121523
0,000290	-0,148562
0,000291	-0,183567
0,000292	-0,125475
0,000293	-0,012665
0,000294	0,007034
0,000295	-0,012221
0,000296	0,032739
0,000297	0,027832
0,000298	-0,009898
0,000299	-0,039972
0,000300	-0,075690
0,000301	-0,173100
0,000302	-0,212986
0,000303	-0,239004
0,000304	-0,253322
0,000305	-0,162365
0,000306	-0,071601
0,000307	-0,009022
0,000308	0,039614
0,000309	0,054036
0,000310	0,030166
0,000311	0,047334
0,000312	0,061817
0,000313	-0,031560
0,000314	-0,114330
0,000315	-0,077182
0,000316	-0,036631
0,000317	-0,060946
0,000318	-0,068148
0,000319	0,036140
0,000320	0,089051
0,000321	0,114490
0,000322	0,195263
0,000323	0,184177
0,000324	0,127476
0,000325	0,121216
0,000326	0,212235
0,000327	0,290468
0,000328	0,200208
0,000329	0,147019
0,000330	0,172131
0,000331	0,142991
0,000332	0,107794
0,000333	0,051873
0,000334	-0,000570
0,000335	0,033232
0,000336	0,079343
0,000337	0,079102
0,000338	0,141253
0,000339	0,246358
0,000340	0,312265
0,000341	0,378205
0,000342	0,409054
0,000343	0,378094
0,000344	0,322351
0,000345	0,311241
0,000346	0,312940
0,000347	0,244872
0,000348	0,193638
0,000349	0,161861
0,000350	0,070501
0,000351	-0,025225
0,000352	-0,052916
0,000353	-0,034745
0,000354	0,020900
0,000355	0,023940
0,000356	-0,036126
0,000357	-0,013687
0,000358	-0,030987
0,000359	-0,048479
0,000360	-0,044799
0,000361	-0,057720
0,000362	-0,005143
0,000363	-0,022074
0,000364	-0,088945
0,000365	-0,111218
0,000366	-0,141603
0,000367	-0,074712
0,000368	-0,033706
0,000369	-0,043093
0,000370	0,056959
0,000371	0,085310
0,000372	0,051403
0,000373	0,003492
0,000374	0,025322
0,000375	0,052185
0,000376	0,011164
0,000377	0,035385
0,000378	0,027191
0,000379	-0,040054
0,000380	-0,033499
0,000381	0,019582
0,000382	0,081875
0,000383	0,137925
0,000384	0,137573
0,000385	0,188541
0,000386	0,242410
0,000387	0,209181
0,000388	0,164841
0,000389	0,149112
0,000390	0,155341
0,000391	0,112290
0,000392	0,056416
0,000393	0,090769
0,000394	0,097653
0,000395	0,074500
0,000396	0,128013
0,000397	0,168541
0,000398	0,172273
0,000399	0,128580
0,000400	0,095870
0,000401	0,036740
0,000402	0,034691
0,000403	0,072170
0,000404	0,087422
0,000405	0,114579
0,000406	0,054365
0,000407	0,039863
0,000408	0,089605
0,000409	0,126147
0,000410	0,167418
0,000411	0,203487
0,000412	0,242790
0,000413	0,214315
0,000414	0,221172
0,000415	0,276643
0,000416	0,263484
0,000417	0,256054
0,000418	0,310415
0,000419	0,326726
0,000420	0,308840
0,000421	0,304887
0,000422	0,294487
0,000423	0,287610
0,000424	0,280667
0,000425	0,254348
0,000426	0,207671
0,000427	0,168444
0,000428	0,182920
0,000429	0,235964
0,000430	0,258938
0,000431	0,241376
0,000432	0,187142
0,000433	0,118470
0,000434	0,054890
0,000435	0,062434
0,000436	0,112587
0,000437	0,052443
0,000438	-0,007791
0,000439	-0,020368
0,000440	-0,079076
0,000441	-0,034133
0,000442	0,024663
0,000443	0,079861
0,000444	0,165166
0,000445	0,201639
0,000446	0,184624
0,000447	0,149701
0,000448	0,110016
0,000449	0,085965
0,000450	0,132765
0,000451	0,111508
0,000452	0,052663
0,000453	0,013863
0,000454	0,051366
0,000455	0,137429
0,000456	0,124966
0,000457	0,062913
0,000458	0,050455
0,000459	0,067986
0,000460	0,046578
0,000461	-0,023862
0,000462	-0,088418
0,000463	-0,098993
0,000464	-0,036038
0,000465	0,077388
0,000466	0,090038
0,000467	0,059832
0,000468	-0,000729
0,000469	-0,057102
0,000470	-0,005659
0,000471	0,027207
0,000472	0,031471
0,000473	0,024351
0,000474	0,016151
0,000475	0,055364
0,000476	0,102359
0,000477	0,093386
0,000478	0,071240
0,000479	0,087759
0,000480	0,057711
0,000481	0,064621
0,000482	0,093585
0,000483	0,053596
0,000484	0,020342
0,000485	0,036171
0,000486	0,053006
0,000487	0,043751
0,000488	-0,021196
0,000489	-0,059495
0,000490	-0,016212
0,000491	0,027072
0,000492	0,040504
0,000493	0,072684
0,000494	0,125647
0,000495	0,097611
0,000496	0,068488
0,000497	0,093012
0,000498	0,066848
0,000499	0,022837
0,000500	-0,003278
0,000501	-0,031200
0,000502	-0,022045
0,000503	-0,033177
0,000504	0,009885
0,000505	0,089195
0,000506	0,066175
0,000507	0,039689
0,000508	0,093895
0,000509	0,145647
0,000510	0,110880
0,000511	0,029696
0,000512	-0,029695
0,000513	-0,077122
0,000514	-0,083534
0,000515	-0,004569
0,000516	0,081633
0,000517	0,110526
0,000518	0,092698
0,000519	0,011539
0,000520	-0,041548
0,000521	0,010880
0,000522	0,068355
0,000523	0,096243
0,000524	0,111732
0,000525	0,112608
0,000526	0,156337
0,000527	0,199159
0,000528	0,229251
0,000529	0,226791
0,000530	0,236046
0,000531	0,193736
0,000532	0,071457
0,000533	0,038204
0,000534	0,074241
0,000535	0,097995
0,000536	0,108228
0,000537	0,061197
0,000538	-0,032894
0,000539	-0,039405
0,000540	0,030617
0,000541	0,070312
0,000542	-0,000970
0,000543	-0,049106
0,000544	-0,059416
0,000545	-0,104198
0,000546	-0,099505
0,000547	-0,103704
0,000548	-0,114264
0,000549	-0,120728
0,000550	-0,049288
0,000551	0,039126
0,000552	0,060731
0,000553	0,126792
0,000554	0,179538
0,000555	0,188513
0,000556	0,213470
0,000557	0,208711
0,000558	0,117665
0,000559	0,089565
0,000560	0,074630
0,000561	0,012742
0,000562	-0,055049
0,000563	-0,093916
0,000564	-0,036932
0,000565	0,049579
0,000566	0,094166
0,000567	0,067590
0,000568	0,006037
0,000569	0,006018
0,000570	0,030226
0,000571	-0,020402
0,000572	0,001938
0,000573	0,106392
0,000574	0,049147
0,000575	-0,009918
0,000576	0,000257
0,000577	-0,054085
0,000578	-0,162920
0,000579	-0,226329
0,000580	-0,155378
0,000581	-0,065943
0,000582	-0,087552
0,000583	-0,138051
0,000584	-0,071689
0,000585	-0,010142
0,000586	-0,007358
0,000587	0,014344
0,000588	0,026600
0,000589	0,036396
0,000590	0,033706
0,000591	0,025496
0,000592	0,046914
0,000593	0,062840
0,000594	0,089714
0,000595	0,117463
0,000596	0,152851
0,000597	0,193390
0,000598	0,232363
0,000599	0,187629
0,000600	0,093741
0,000601	0,142946
0,000602	0,264183
0,000603	0,349102
0,000604	0,365516
0,000605	0,277075
0,000606	0,191367
0,000607	0,136430
0,000608	0,039682
0,000609	-0,042423
0,000610	-0,068577
0,000611	-0,094636
0,000612	-0,144685
0,000613	-0,126455
0,000614	-0,080963
0,000615	-0,103473
0,000616	-0,114769
0,000617	-0,071563
0,000618	-0,033040
0,000619	-0,006865
0,000620	0,013300
0,000621	0,066417
0,000622	0,099533
0,000623	0,108024
0,000624	0,109170
0,000625	0,108230
0,000626	0,095672
0,000627	0,113898
0,000628	0,139221
0,000629	0,095478
0,000630	0,035004
0,000631	-0,019998
0,000632	0,007526
0,000633	-0,023106
0,000634	-0,079444
0,000635	-0,068585
0,000636	-0,028878
0,000637	-0,026397
0,000638	-0,017615
0,000639	0,053429
0,000640	0,072773
0,000641	0,025695
0,000642	-0,015425
0,000643	0,052942
0,000644	0,155185
0,000645	0,164017
0,000646	0,081814
0,000647	0,046526
0,000648	0,029860
0,000649	-0,016848
0,000650	-0,018752
0,000651	-0,027706
0,000652	-0,073038
0,000653	-0,088390
0,000654	-0,006959
0,000655	0,050410
0,000656	0,063976
0,000657	0,038558
0,000658	0,021849
0,000659	-0,019613
0,000660	-0,065548
0,000661	-0,049567
0,000662	-0,022908
0,000663	0,014824
0,000664	-0,020988
0,000665	-0,050302
0,000666	-0,052466
0,000667	0,020983
0,000668	0,130018
0,000669	0,181021
0,000670	0,140016
0,000671	0,064229
0,000672	0,091021
0,000673	0,135256
0,000674	0,098347
0,000675	0,053257
0,000676	0,084123
0,000677	0,098157
0,000678	0,070851
0,000679	0,092426
0,000680	0,137545
0,000681	0,111136
0,000682	0,053965
0,000683	0,071939
0,000684	0,161845
0,000685	0,193929
0,000686	0,128050
0,000687	0,115542
0,000688	0,140216
0,000689	0,143131
0,000690	0,135066
0,000691	0,152135
0,000692	0,178289
0,000693	0,121045
0,000694	0,086152
0,000695	0,061117
0,000696	0,064810
0,000697	0,122488
0,000698	0,174359
0,000699	0,223656
0,000700	0,262532
0,000701	0,250032
0,000702	0,183636
0,000703	0,194803
0,000704	0,189587
0,000705	0,118850
0,000706	-0,007322
0,000707	-0,128352
0,000708	-0,170989
0,000709	-0,184445
0,000710	-0,183666
0,000711	-0,189812
0,000712	-0,114973
0,000713	-0,023028
0,000714	0,000232
0,000715	0,018810
0,000716	-0,029349
0,000717	-0,040188
0,000718	0,035206
0,000719	0,082911
0,000720	0,135126
0,000721	0,180660
0,000722	0,230095
0,000723	0,259829
0,000724	0,256597
0,000725	0,181949
0,000726	0,065623
0,000727	0,109847
0,000728	0,240141
0,000729	0,334020
0,000730	0,331181
0,000731	0,184002
0,000732	0,055915
0,000733	0,037674
0,000734	0,059315
0,000735	0,052154
0,000736	0,043231
0,000737	0,034023
0,000738	0,106132
0,000739	0,225934
0,000740	0,267427
0,000741	0,252093
0,000742	0,152136
0,000743	0,064096
0,000744	0,147908
0,000745	0,237294
0,000746	0,182154
0,000747	0,089079
0,000748	0,002475
0,000749	-0,039876
0,000750	-0,123912
0,000751	-0,260176
0,000752	-0,236616
0,000753	-0,144515
0,000754	-0,091362
0,000755	-0,000751
0,000756	0,046287
0,000757	0,060213
0,000758	0,057643
0,000759	0,014817
0,000760	0,032701
0,000761	-0,003925
0,000762	-0,123844
0,000763	-0,188339
0,000764	-0,162831
0,000765	-0,168217
0,000766	-0,178066
0,000767	-0,087985
0,000768	-0,046035
0,000769	-0,038272
0,000770	-0,040969
0,000771	-0,071611
0,000772	-0,072312
0,000773	-0,084995
0,000774	-0,104382
0,000775	-0,060344
0,000776	-0,046861
0,000777	-0,076461
0,000778	-0,002775
0,000779	0,131824
0,000780	0,190663
0,000781	0,172501
0,000782	0,140834
0,000783	0,108911
0,000784	0,114431
0,000785	0,117163
0,000786	0,161749
0,000787	0,201708
0,000788	0,123315
0,000789	0,087785
0,000790	0,100384
0,000791	0,022371
0,000792	-0,058879
0,000793	-0,094405
0,000794	-0,156037
0,000795	-0,150967
0,000796	-0,067108
0,000797	-0,006961
0,000798	0,005356
0,000799	-0,004722
0,000800	0,025730
0,000801	0,081116
0,000802	0,094350
0,000803	0,091794
0,000804	0,080103
0,000805	0,027257
0,000806	0,015600
0,000807	0,064069
0,000808	0,095380
0,000809	0,091218
0,000810	0,022411
0,000811	0,035071
0,000812	0,103840
0,000813	0,107511
0,000814	0,083314
0,000815	0,027766
0,000816	-0,008543
0,000817	-0,016409
0,000818	-0,053216
0,000819	-0,064391
0,000820	-0,062862
0,000821	-0,079104
0,000822	-0,098421
0,000823	-0,114503
0,000824	-0,149195
0,000825	-0,149023
0,000826	-0,070038
0,000827	-0,069796
0,000828	-0,156553
0,000829	-0,176289
0,000830	-0,130640
0,000831	-0,144129
0,000832	-0,222694
0,000833	-0,142004
0,000834	-0,020703
0,000835	-0,020722
0,000836	0,034676
0,000837	0,078697
0,000838	0,095579
0,000839	0,069597
0,000840	0,002600
0,000841	-0,026893
0,000842	-0,084135
0,000843	-0,157616
0,000844	-0,117678
0,000845	-0,068584
0,000846	-0,048004
0,000847	0,005519
0,000848	0,002943
0,000849	0,020499
0,000850	0,052536
0,000851	0,022551
0,000852	0,030860
0,000853	0,026993
0,000854	-0,015491
0,000855	-0,043988
0,000856	-0,007108
0,000857	0,062521
0,000858	0,114785
0,000859	0,099203
0,000860	0,053101
0,000861	0,053542
0,000862	0,032147
0,000863	-0,003719
0,000864	-0,049278
0,000865	-0,091111
0,000866	-0,095858
0,000867	-0,054320
0,000868	0,034514
0,000869	0,085952
0,000870	-0,001941
0,000871	-0,139212
0,000872	-0,194747
0,000873	-0,232395
0,000874	-0,237090
0,000875	-0,174519
0,000876	-0,065347
0,000877	0,032733
0,000878	0,005773
0,000879	-0,051406
0,000880	-0,068594
0,000881	-0,071019
0,000882	-0,091896
0,000883	-0,150746
0,000884	-0,159164
0,000885	-0,062069
0,000886	-0,031864
0,000887	-0,061852
0,000888	-0,083969
0,000889	-0,064089
0,000890	-0,006721
0,000891	-0,021472
0,000892	-0,082852
0,000893	-0,096731
0,000894	-0,040742
0,000895	0,024962
0,000896	0,135007
0,000897	0,225906
0,000898	0,210068
0,000899	0,162760
0,000900	0,150050
0,000901	0,147558
0,000902	0,158857
0,000903	0,124709
0,000904	0,160304
0,000905	0,265218
0,000906	0,314274
0,000907	0,293116
0,000908	0,214311
0,000909	0,201823
0,000910	0,179317
0,000911	0,166437
0,000912	0,161951
0,000913	0,099676
0,000914	0,057479
0,000915	0,060291
0,000916	-0,024487
0,000917	-0,121151
0,000918	-0,141037
0,000919	-0,164798
0,000920	-0,258173
0,000921	-0,308847
0,000922	-0,202695
0,000923	-0,133623
0,000924	-0,133108
0,000925	-0,129337
0,000926	-0,092623
0,000927	-0,086522
0,000928	-0,064643
0,000929	-0,036592
0,000930	-0,113817
0,000931	-0,172911
0,000932	-0,139959
0,000933	-0,100977
0,000934	-0,090010
0,000935	-0,134430
0,000936	-0,149141
0,000937	-0,069446
0,000938	-0,042646
0,000939	-0,083468
0,000940	-0,131602
0,000941	-0,109844
0,000942	-0,056972
0,000943	-0,020707
0,000944	-0,004440
0,000945	0,009785
0,000946	0,089152
0,000947	0,127560
0,000948	0,149327
0,000949	0,138529
0,000950	0,029479
0,000951	-7,564378E-5
0,000952	0,001399
0,000953	0,031953
0,000954	0,086976
0,000955	0,043624
0,000956	0,007724
0,000957	0,022001
0,000958	0,014510
0,000959	-0,027152
0,000960	-0,040262
0,000961	-0,061659
0,000962	-0,089703
0,000963	-0,088596
0,000964	-0,047093
0,000965	-0,018428
0,000966	-0,041334
0,000967	-0,042004
0,000968	-0,051461
0,000969	-0,034852
0,000970	0,021464
0,000971	0,023725
0,000972	0,007269
0,000973	-0,007943
0,000974	-0,061235
0,000975	-0,033570
0,000976	0,031908
0,000977	-0,040898
0,000978	-0,123512
0,000979	-0,175917
0,000980	-0,198115
0,000981	-0,123401
0,000982	-0,054418
0,000983	-0,012197
0,000984	-0,009915
0,000985	-0,032543
0,000986	-0,065010
0,000987	-0,015091
0,000988	0,052856
0,000989	0,024889
0,000990	-0,022477
0,000991	-0,036324
0,000992	-0,047416
0,000993	-0,043734
0,000994	0,000635
0,000995	0,031879
0,000996	0,004547
0,000997	-0,005188
0,000998	0,015480
0,000999	0,033535
0,001000	0,025555
0,001001	-0,007054
0,001002	0,039857
0,001003	0,056100
0,001004	0,041169
0,001005	0,077618
0,001006	0,158833
0,001007	0,205645
0,001008	0,138212
0,001009	0,017318
0,001010	-0,029703
0,001011	-0,047057
0,001012	-0,056215
0,001013	-0,077362
0,001014	-0,040557
0,001015	-0,014735
0,001016	-0,031964
0,001017	0,049677
0,001018	0,077916
0,001019	0,031862
0,001020	-0,049005
0,001021	-0,053408
0,001022	-0,070262
0,001023	-0,124897
0,001024	-0,072078
0,001025	-0,065213
0,001026	-0,076359
0,001027	-0,085616
0,001028	-0,097304
0,001029	-0,095432
0,001030	-0,177938
0,001031	-0,237458
0,001032	-0,349015
0,001033	-0,450773
0,001034	-0,451581
0,001035	-0,436504
0,001036	-0,337859
0,001037	-0,245139
0,001038	-0,207599
0,001039	-0,221085
0,001040	-0,237872
0,001041	-0,271403
0,001042	-0,269084
0,001043	-0,191590
0,001044	-0,184277
0,001045	-0,164467
0,001046	-0,133644
0,001047	-0,213116
0,001048	-0,295071
0,001049	-0,327178
0,001050	-0,325171
0,001051	-0,272665
0,001052	-0,289838
0,001053	-0,349197
0,001054	-0,310816
0,001055	-0,239330
0,001056	-0,237232
0,001057	-0,262375
0,001058	-0,294569
0,001059	-0,333687
0,001060	-0,322670
0,001061	-0,289734
0,001062	-0,262148
0,001063	-0,279209
0,001064	-0,323828
0,001065	-0,339052
0,001066	-0,276195
0,001067	-0,233867
0,001068	-0,177537
0,001069	-0,171303
0,001070	-0,197442
0,001071	-0,142048
0,001072	-0,143344
0,001073	-0,076720
0,001074	-0,050285
0,001075	-0,115544
0,001076	-0,094443
0,001077	0,001652
0,001078	0,056026
0,001079	0,035216
0,001080	0,060217
0,001081	0,153923
0,001082	0,184006
0,001083	0,179205
0,001084	0,194454
0,001085	0,175670
0,001086	0,159573
0,001087	0,100333
0,001088	0,086710
0,001089	0,076084
0,001090	0,012194
0,001091	0,025668
0,001092	0,056023
0,001093	0,025806
0,001094	-0,024307
0,001095	-0,053146
0,001096	0,003002
0,001097	0,094284
0,001098	0,136036
0,001099	0,097284
0,001100	0,035864
0,001101	0,011220
0,001102	-0,038779
0,001103	-0,031759
0,001104	0,009029
0,001105	0,033855
0,001106	0,018414
0,001107	0,052067
0,001108	0,155406
0,001109	0,166222
0,001110	0,108158
0,001111	0,071173
0,001112	-0,027558
0,001113	-0,092009
0,001114	-0,055685
0,001115	-0,027614
0,001116	0,071563
0,001117	0,152465
0,001118	0,146491
0,001119	0,113505
0,001120	0,150647
0,001121	0,174774
0,001122	0,077475
0,001123	0,078228
0,001124	0,216368
0,001125	0,284187
0,001126	0,245666
0,001127	0,166202
0,001128	0,121208
0,001129	0,159000
0,001130	0,188746
0,001131	0,185883
0,001132	0,164965
0,001133	0,146191
0,001134	0,184193
0,001135	0,152753
0,001136	0,040404
0,001137	0,008382
0,001138	0,017778
0,001139	0,033014
0,001140	0,121478
0,001141	0,120305
0,001142	0,121678
0,001143	0,200710
0,001144	0,188745
0,001145	0,214712
0,001146	0,217372
0,001147	0,181803
0,001148	0,196587
0,001149	0,166562
0,001150	0,086957
0,001151	0,052952
0,001152	0,053080
0,001153	0,051133
0,001154	0,106023
0,001155	0,106934
0,001156	0,091211
0,001157	0,044038
0,001158	-0,042140
0,001159	-0,019535
0,001160	0,011927
0,001161	-0,013013
0,001162	-0,040191
0,001163	-0,036940
0,001164	-0,055353
0,001165	-0,068361
0,001166	-0,068727
0,001167	-0,087053
0,001168	-0,090655
0,001169	-0,095699
0,001170	-0,120013
0,001171	-0,118082
0,001172	-0,090249
0,001173	-0,045111
0,001174	0,048097
0,001175	0,124741
0,001176	0,101517
0,001177	0,047895
0,001178	0,017201
0,001179	-0,031887
0,001180	-0,072571
0,001181	-0,125430
0,001182	-0,153972
0,001183	-0,122270
0,001184	-0,065768
0,001185	-0,029635
0,001186	-0,022717
0,001187	-0,063464
0,001188	-0,098205
0,001189	-0,098152
0,001190	-0,113947
0,001191	-0,116032
0,001192	-0,086058
0,001193	-0,052626
0,001194	-0,069928
0,001195	-0,079952
0,001196	-0,080978
0,001197	-0,127069
0,001198	-0,151462
0,001199	-0,144449
0,001200	-0,145382
0,001201	-0,104047
0,001202	-0,119433
0,001203	-0,185097
0,001204	-0,158463
0,001205	-0,093594
0,001206	-0,087870
0,001207	-0,132809
0,001208	-0,120171
0,001209	-0,070926
0,001210	-0,045472
0,001211	-0,028168
0,001212	-0,037271
0,001213	-0,030483
0,001214	-0,019015
0,001215	0,025478
0,001216	0,088904
0,001217	0,126193
0,001218	0,194630
0,001219	0,273214
0,001220	0,285548
0,001221	0,269994
0,001222	0,293477
0,001223	0,280870
0,001224	0,264827
0,001225	0,291069
0,001226	0,232682
0,001227	0,182805
0,001228	0,187393
0,001229	0,122501
0,001230	0,071610
0,001231	0,085441
0,001232	0,108759
0,001233	0,112641
0,001234	0,096243
0,001235	0,186889
0,001236	0,228799
0,001237	0,206435
0,001238	0,238178
0,001239	0,215191
0,001240	0,208625
0,001241	0,232734
0,001242	0,278961
0,001243	0,266702
0,001244	0,161677
0,001245	0,101246
0,001246	0,085517
0,001247	0,110259
0,001248	0,115634
0,001249	0,001724
0,001250	-0,047770
0,001251	-0,079817
0,001252	-0,164532
0,001253	-0,169588
0,001254	-0,088416
0,001255	-0,018736
0,001256	0,056497
0,001257	0,148531
0,001258	0,152415
0,001259	0,185052
0,001260	0,233241
0,001261	0,190020
0,001262	0,084463
0,001263	-0,017954
0,001264	-0,104126
0,001265	-0,105346
0,001266	-0,073259
0,001267	-0,122324
0,001268	-0,134732
0,001269	-0,070869
0,001270	0,035138
0,001271	0,110174
0,001272	0,108723
0,001273	0,111762
0,001274	0,153587
0,001275	0,197910
0,001276	0,167341
0,001277	0,078624
0,001278	0,023140
0,001279	-0,000276
0,001280	-0,002006
0,001281	-0,044638
0,001282	-0,100454
0,001283	-0,098601
0,001284	-0,069772
0,001285	-0,067112
0,001286	-0,090635
0,001287	-0,079072
0,001288	-0,108184
0,001289	-0,170730
0,001290	-0,113848
0,001291	-0,067998
0,001292	-0,101321
0,001293	-0,118910
0,001294	-0,156940
0,001295	-0,184250
0,001296	-0,171549
0,001297	-0,140074
0,001298	-0,144568
0,001299	-0,199911
0,001300	-0,181299
0,001301	-0,138523
0,001302	-0,115761
0,001303	-0,050588
0,001304	0,036737
0,001305	0,034769
0,001306	0,017484
0,001307	0,067259
0,001308	0,038860
0,001309	0,058538
0,001310	0,125072
