0.000000 -0.000000 1.047198 0.000000 -24.000000
0.000100 0.000010 1.047198 0.000000 -24.000000
0.000200 0.000035 1.047198 0.000000 -24.000000
0.000300 0.000076 1.047198 0.000000 -24.000000
0.000400 0.000132 1.047198 0.000000 -24.000000
0.000500 0.000205 1.047198 0.000000 -24.000000
0.000600 0.000293 1.047198 0.000000 -24.000000
0.000700 0.000397 1.047198 0.000000 -24.000000
0.000800 0.000517 1.047198 0.000000 -24.000000
0.000900 0.000651 1.047198 0.000000 -24.000000
0.001000 0.000801 1.047198 0.000000 -24.000000
0.001100 0.000966 1.047198 0.000000 -24.000000
0.001200 0.001145 1.047198 0.000000 -24.000000
0.001300 0.001338 1.047198 0.000000 -24.000000
0.001400 0.001545 1.047198 0.000000 -24.000000
0.001500 0.001767 1.047198 0.000000 -24.000000
0.001600 0.002002 1.047198 0.000000 -24.000000
0.001700 0.002250 1.047198 0.000000 -24.000000
0.001800 0.002511 1.047198 0.000000 -24.000000
0.001900 0.002786 1.047198 0.000000 -24.000000
0.002000 0.003074 1.047198 0.000000 -24.000000
0.002100 0.003374 1.047198 0.000000 -24.000000
0.002200 0.003686 1.047198 0.000000 -24.000000
0.002300 0.004011 1.047198 0.000000 -24.000000
0.002400 0.004348 1.047198 0.000000 -24.000000
0.002500 0.004697 1.047198 0.000000 -24.000000
0.002600 0.005057 1.047198 0.000000 -24.000000
0.002700 0.005429 1.047198 0.000000 -24.000000
0.002800 0.005812 1.047198 0.000000 -24.000000
0.002900 0.006206 1.047198 0.000000 -24.000000
0.003000 0.006612 1.047198 0.000000 -24.000000
0.003100 0.007028 1.047198 0.000000 -24.000000
0.003200 0.007454 1.047198 0.000000 -24.000000
0.003300 0.007892 1.047198 0.000000 -24.000000
0.003400 0.008339 1.047198 0.000000 -24.000000
0.003500 0.008797 1.047198 0.000000 -24.000000
0.003600 0.009265 1.047198 0.000000 -24.000000
0.003700 0.009742 1.047198 0.000000 -24.000000
0.003800 0.010229 1.047198 0.000000 -24.000000
0.003900 0.010726 1.047198 0.000000 -24.000000
0.004000 0.011232 1.047198 0.000000 -24.000000
0.004100 0.011748 1.047198 0.000000 -24.000000
0.004200 0.012272 1.047198 0.000000 -24.000000
0.004300 0.012806 1.047198 0.000000 -24.000000
0.004400 0.013348 1.047198 0.000000 -24.000000
0.004500 0.013899 1.047198 0.000000 -24.000000
0.004600 0.014458 1.047198 0.000000 -24.000000
0.004700 0.015026 1.047198 0.000000 -24.000000
0.004800 0.015602 1.047198 0.000000 -24.000000
0.004900 0.016187 1.047198 0.000000 -24.000000
0.005000 0.016779 1.047198 0.000000 -24.000000
0.005100 0.017380 1.047198 0.000000 -24.000000
0.005200 0.017988 1.047198 0.000000 -24.000000
0.005300 0.018603 1.047198 0.000000 -24.000000
0.005400 0.019227 1.047198 0.000000 -24.000000
0.005500 0.019858 1.047198 0.000000 -24.000000
0.005600 0.020496 1.047198 0.000000 -24.000000
0.005700 0.021141 1.047198 0.000000 -24.000000
0.005800 0.021793 1.047198 0.000000 -24.000000
0.005900 0.022453 1.047198 0.000000 -24.000000
0.006000 0.023119 1.047198 0.000000 -24.000000
0.006100 0.023792 1.047198 0.000000 -24.000000
0.006200 0.024472 1.047198 0.000000 -24.000000
0.006300 0.025158 1.047198 0.000000 -24.000000
0.006400 0.025851 1.047198 0.000000 -24.000000
0.006500 0.026550 1.047198 0.000000 -24.000000
0.006600 0.027255 1.047198 0.000000 -24.000000
0.006700 0.027967 1.047198 0.000000 -24.000000
0.006800 0.028684 1.047198 0.000000 -24.000000
0.006900 0.029408 1.047198 0.000000 -24.000000
0.007000 0.030137 1.047198 0.000000 -24.000000
0.007100 0.030873 1.047198 0.000000 -24.000000
0.007200 0.031614 1.047198 0.000000 -24.000000
0.007300 0.032360 1.047198 0.000000 -24.000000
0.007400 0.033112 1.047198 0.000000 -24.000000
0.007500 0.033870 1.047198 0.000000 -24.000000
0.007600 0.034633 1.047198 0.000000 -24.000000
0.007700 0.035401 1.047198 0.000000 -24.000000
0.007800 0.036175 1.047198 0.000000 -24.000000
0.007900 0.036953 1.047198 0.000000 -24.000000
0.008000 0.037737 1.047198 0.000000 -24.000000
0.008100 0.038526 1.047198 0.000000 -24.000000
0.008200 0.039319 1.047198 0.000000 -24.000000
0.008300 0.040118 1.047198 0.000000 -24.000000
0.008400 0.040921 1.047198 0.000000 -24.000000
0.008500 0.041729 1.047198 0.000000 -24.000000
0.008600 0.042541 1.047198 0.000000 -24.000000
0.008700 0.043358 1.047198 0.000000 -24.000000
0.008800 0.044179 1.047198 0.000000 -24.000000
0.008900 0.045005 1.047198 0.000000 -24.000000
0.009000 0.045835 1.047198 0.000000 -24.000000
