0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
0.536109 0.001051 0.001025 0.001003 -0.000693 -0.002233 0.199999 
