0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 0.500031 
