0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 0.500048 
