0.000000 -46.619865
0.000159 -46.619862
0.000318 -46.619850
0.000477 -46.619827
0.000637 -46.619801
0.000796 -46.619766
0.000955 -46.619724
0.001114 -46.619675
0.001273 -46.619617
0.001432 -46.619553
0.001592 -46.619480
0.001751 -46.619396
0.001910 -46.619308
0.002069 -46.619213
0.002228 -46.619106
0.002387 -46.618996
0.002546 -46.618877
0.002706 -46.618748
0.002865 -46.618614
0.003024 -46.618469
0.003183 -46.618320
0.003342 -46.618160
0.003501 -46.617996
0.003661 -46.617821
0.003820 -46.617641
0.003979 -46.617451
0.004138 -46.617252
0.004297 -46.617050
0.004456 -46.616837
0.004615 -46.616619
0.004775 -46.616390
0.004934 -46.616154
0.005093 -46.615910
0.005252 -46.615658
0.005411 -46.615398
0.005570 -46.615135
0.005730 -46.614861
0.005889 -46.614578
0.006048 -46.614288
0.006207 -46.613991
0.006366 -46.613686
0.006525 -46.613373
0.006685 -46.613052
0.006844 -46.612724
0.007003 -46.612389
0.007162 -46.612045
0.007321 -46.611691
0.007480 -46.611332
0.007639 -46.610966
0.007799 -46.610588
0.007958 -46.610207
0.008117 -46.609818
0.008276 -46.609421
0.008435 -46.609013
0.008594 -46.608601
0.008754 -46.608177
0.008913 -46.607750
0.009072 -46.607311
0.009231 -46.606869
0.009390 -46.606415
0.009549 -46.605957
0.009708 -46.605488
0.009868 -46.605011
0.010027 -46.604530
0.010186 -46.604038
0.010345 -46.603539
0.010504 -46.603031
0.010663 -46.602516
0.010823 -46.601997
0.010982 -46.601467
0.011141 -46.600929
0.011300 -46.600384
0.011459 -46.599831
0.011618 -46.599270
0.011777 -46.598698
0.011937 -46.598122
0.012096 -46.597538
0.012255 -46.596947
0.012414 -46.596348
0.012573 -46.595737
0.012732 -46.595123
0.012892 -46.594498
0.013051 -46.593868
0.013210 -46.593227
0.013369 -46.592583
0.013528 -46.591927
0.013687 -46.591267
0.013846 -46.590595
0.014006 -46.589916
0.014165 -46.589233
0.014324 -46.588539
0.014483 -46.587837
0.014642 -46.587128
0.014801 -46.586411
0.014961 -46.585686
0.015120 -46.584953
0.015279 -46.584213
0.015438 -46.583466
0.015597 -46.582710
0.015756 -46.581947
0.015915 -46.581173
0.016075 -46.580395
0.016234 -46.579609
0.016393 -46.578812
0.016552 -46.578011
0.016711 -46.577198
0.016870 -46.576382
0.017030 -46.575554
